Date,Location,Outcome,OpponentID,Point Percentage,Shooting Percentage,Shots Allowed / Game,Shots / Game,Faceoff Win Percentage,Goals Against / Game,Goals / Game,Save Percentage
1/31/2001,Away,1,5,61,9.8,26.1463,29.9024,50.3,2.524,2.927,0.903
2/1/2001,Home,1,2,61,9.8,26.1463,29.9024,50.3,2.524,2.927,0.903
2/6/2001,Away,0,6,61,9.8,26.1463,29.9024,50.3,2.524,2.927,0.903
2/7/2001,Away,0,5,61,9.8,26.1463,29.9024,50.3,2.524,2.927,0.903
2/9/2001,Away,1,2,61,9.8,26.1463,29.9024,50.3,2.524,2.927,0.903
2/14/2001,Away,1,2,61,9.8,26.1463,29.9024,50.3,2.524,2.927,0.903
2/15/2001,Home,1,10,61,9.8,26.1463,29.9024,50.3,2.524,2.927,0.903
2/17/2001,Home,1,11,61,9.8,26.1463,29.9024,50.3,2.524,2.927,0.903
2/19/2001,Home,1,12,61,9.8,26.1463,29.9024,50.3,2.524,2.927,0.903
2/22/2001,Away,0,2,61,9.8,26.1463,29.9024,50.3,2.524,2.927,0.903
2/24/2001,Home,1,14,61,9.8,26.1463,29.9024,50.3,2.524,2.927,0.903
2/25/2001,Home,1,3,61,9.8,26.1463,29.9024,50.3,2.524,2.927,0.903
2/27/2001,Home,0,8,61,9.8,26.1463,29.9024,50.3,2.524,2.927,0.903
3/1/2001,Home,1,7,61,9.8,26.1463,29.9024,50.3,2.524,2.927,0.903
3/3/2001,Away,0,8,61,9.8,26.1463,29.9024,50.3,2.524,2.927,0.903
3/5/2001,Home,1,6,61,9.8,26.1463,29.9024,50.3,2.524,2.927,0.903
3/8/2001,Home,1,20,61,9.8,26.1463,29.9024,50.3,2.524,2.927,0.903
3/10/2001,Home,0,1,61,9.8,26.1463,29.9024,50.3,2.524,2.927,0.903
3/13/2001,Home,1,19,61,9.8,26.1463,29.9024,50.3,2.524,2.927,0.903
3/15/2001,Home,1,30,61,9.8,26.1463,29.9024,50.3,2.524,2.927,0.903
3/17/2001,Home,1,3,61,9.8,26.1463,29.9024,50.3,2.524,2.927,0.903
3/19/2001,Away,1,22,61,9.8,26.1463,29.9024,50.3,2.524,2.927,0.903
3/22/2001,Away,0,20,61,9.8,26.1463,29.9024,50.3,2.524,2.927,0.903
3/24/2001,Away,0,10,61,9.8,26.1463,29.9024,50.3,2.524,2.927,0.903
3/26/2001,Away,0,9,61,9.8,26.1463,29.9024,50.3,2.524,2.927,0.903
3/29/2001,Home,0,10,61,9.8,26.1463,29.9024,50.3,2.524,2.927,0.903
3/31/2001,Home,1,17,61,9.8,26.1463,29.9024,50.3,2.524,2.927,0.903
4/3/2001,Home,0,13,61,9.8,26.1463,29.9024,50.3,2.524,2.927,0.903
4/5/2001,Away,0,8,61,9.8,26.1463,29.9024,50.3,2.524,2.927,0.903
4/7/2001,Home,1,5,61,9.8,26.1463,29.9024,50.3,2.524,2.927,0.903
4/8/2001,Away,1,7,61,9.8,26.1463,29.9024,50.3,2.524,2.927,0.903
10/6/2000,Home,0,18,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
10/7/2000,Away,1,18,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
10/13/2000,Home,1,14,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
10/14/2000,Home,1,3,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
10/18/2000,Home,0,12,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
10/19/2000,Away,0,9,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
10/21/2000,Home,1,29,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
10/25/2000,Home,0,9,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
10/27/2000,Away,1,3,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
10/28/2000,Home,0,1,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
11/1/2000,Away,0,28,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
11/3/2000,Away,1,23,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
11/4/2000,Away,0,20,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
11/8/2000,Home,1,4,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
11/10/2000,Away,1,1,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
11/11/2000,Home,1,22,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
11/13/2000,Away,0,21,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
11/16/2000,Away,0,19,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
11/18/2000,Home,1,11,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
11/22/2000,Home,0,12,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
11/24/2000,Away,1,4,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
11/25/2000,Home,1,26,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
11/28/2000,Away,0,6,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
12/1/2000,Away,1,7,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
12/2/2000,Home,0,7,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
12/5/2000,Away,1,9,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
12/6/2000,Home,0,6,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
12/9/2000,Away,0,10,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
12/10/2000,Away,1,17,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
12/13/2000,Home,0,10,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
12/15/2000,Home,0,13,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
12/16/2000,Away,0,8,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
12/20/2000,Away,0,13,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
12/21/2000,Away,0,14,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
12/23/2000,Home,0,25,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
12/26/2000,Away,1,7,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
12/27/2000,Home,1,10,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
12/30/2000,Home,1,9,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
1/3/2001,Home,1,15,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
1/5/2001,Home,0,8,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
1/8/2001,Away,1,15,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
1/9/2001,Away,0,6,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
1/12/2001,Home,1,2,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
1/13/2001,Away,0,2,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
1/15/2001,Home,1,24,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
1/17/2001,Away,0,27,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
1/19/2001,Away,0,25,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
1/21/2001,Away,1,16,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
1/24/2001,Home,1,8,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
1/27/2001,Home,1,11,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
1/30/2001,Away,1,11,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
1/31/2001,Home,0,4,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
2/7/2001,Home,1,4,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
2/10/2001,Home,1,1,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
2/11/2001,Away,0,30,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
2/14/2001,Home,1,30,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
2/16/2001,Away,0,1,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
2/17/2001,Away,1,29,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
2/19/2001,Home,0,21,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
2/21/2001,Home,1,13,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
2/23/2001,Home,1,3,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
2/25/2001,Home,1,2,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
2/28/2001,Away,0,8,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
3/2/2001,Away,1,3,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
3/3/2001,Away,0,15,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
3/7/2001,Home,0,15,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
3/8/2001,Away,1,11,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
3/10/2001,Home,1,20,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
3/12/2001,Away,0,3,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
3/14/2001,Home,0,2,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
3/16/2001,Away,1,13,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
3/17/2001,Away,0,14,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
3/20/2001,Home,1,6,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
3/23/2001,Away,0,12,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
3/25/2001,Away,1,1,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
3/27/2001,Home,1,7,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
3/29/2001,Home,1,16,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
3/31/2001,Home,1,19,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
4/2/2001,Away,0,2,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
4/4/2001,Home,1,14,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
4/7/2001,Away,0,4,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
4/8/2001,Away,1,12,58.5,11.7,29.2317,29.1951,46.7,3.122,3.427,0.893
10/5/2000,Home,1,9,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
10/7/2000,Away,1,4,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
10/9/2000,Home,1,13,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
10/11/2000,Away,1,24,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
10/13/2000,Away,0,26,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
10/14/2000,Away,0,28,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
10/17/2000,Away,0,22,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
10/20/2000,Away,0,20,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
10/26/2000,Home,1,15,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
10/28/2000,Home,0,10,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
10/29/2000,Away,0,3,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
10/31/2000,Away,0,2,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
11/2/2000,Home,1,16,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
11/4/2000,Home,0,11,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
11/5/2000,Away,0,10,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
11/9/2000,Home,1,9,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
11/11/2000,Home,1,18,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
11/16/2000,Home,0,1,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
11/18/2000,Home,0,30,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
11/21/2000,Away,0,9,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
11/22/2000,Away,1,17,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
11/24/2000,Home,0,12,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
11/26/2000,Home,1,26,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
11/28/2000,Home,1,5,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
12/1/2000,Away,0,15,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
12/2/2000,Home,0,15,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
12/4/2000,Away,0,11,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
12/6/2000,Away,1,5,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
12/8/2000,Away,0,29,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
12/9/2000,Home,1,3,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
12/12/2000,Home,0,7,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
12/16/2000,Home,1,12,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
12/19/2000,Home,1,4,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
12/21/2000,Home,1,10,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
12/23/2000,Home,0,17,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
12/27/2000,Away,1,2,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
12/29/2000,Away,0,13,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
12/30/2000,Away,0,14,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
1/1/2001,Away,1,7,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
1/5/2001,Away,0,15,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
1/6/2001,Home,0,25,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
1/9/2001,Home,1,5,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
1/10/2001,Away,1,8,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
1/13/2001,Home,1,3,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
1/16/2001,Away,1,1,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
1/18/2001,Away,0,12,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
1/19/2001,Away,0,18,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
1/22/2001,Home,0,13,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
1/24/2001,Away,1,10,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
1/26/2001,Away,1,7,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
1/27/2001,Home,1,1,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
1/30/2001,Home,1,19,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
2/1/2001,Home,0,8,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
2/6/2001,Home,1,4,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
2/9/2001,Away,0,11,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
2/10/2001,Home,1,14,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
2/15/2001,Away,1,14,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
2/16/2001,Away,0,13,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
2/18/2001,Away,0,12,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
2/21/2001,Away,0,21,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
2/23/2001,Away,0,25,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
2/24/2001,Away,0,19,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
2/27/2001,Home,1,27,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
3/1/2001,Home,1,14,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
3/3/2001,Home,1,28,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
3/5/2001,Away,0,4,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
3/6/2001,Home,0,7,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
3/8/2001,Home,0,9,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
3/10/2001,Home,0,11,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
3/15/2001,Home,1,23,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
3/17/2001,Away,1,8,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
3/20/2001,Away,0,5,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
3/22/2001,Home,1,8,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
3/24/2001,Home,0,21,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
3/25/2001,Away,1,3,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
3/28/2001,Away,1,10,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
3/30/2001,Away,0,9,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
3/31/2001,Home,1,2,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
4/2/2001,Home,1,8,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
4/4/2001,Away,1,7,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
4/6/2001,Away,0,1,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
4/7/2001,Home,1,2,53.7,9.6,26.7195,28.7683,49.2,3.037,2.768,0.886
10/5/2000,Home,1,16,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
10/7/2000,Home,1,26,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
10/13/2000,Away,0,22,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
10/14/2000,Away,0,23,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
10/17/2000,Away,0,8,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
10/20/2000,Home,1,24,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
10/21/2000,Away,0,17,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
10/25/2000,Home,1,12,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
10/27/2000,Home,1,10,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
10/28/2000,Away,1,16,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
11/3/2000,Home,1,8,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
11/4/2000,Away,0,4,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
11/9/2000,Home,1,2,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
11/11/2000,Away,1,1,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
11/13/2000,Home,1,20,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
11/15/2000,Home,1,25,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
11/17/2000,Home,1,30,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
11/18/2000,Away,0,19,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
11/22/2000,Home,0,4,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
11/24/2000,Home,1,3,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
11/25/2000,Away,1,8,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
11/28/2000,Away,0,9,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
12/1/2000,Home,0,5,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
12/2/2000,Away,1,5,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
12/5/2000,Away,1,8,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
12/7/2000,Home,1,1,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
12/8/2000,Away,0,3,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
12/12/2000,Away,1,6,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
12/15/2000,Away,0,12,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
12/16/2000,Home,1,13,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
12/20/2000,Away,0,15,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
12/21/2000,Home,0,15,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
12/23/2000,Home,1,28,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
12/26/2000,Home,0,5,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
12/29/2000,Home,1,9,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
12/30/2000,Away,1,2,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
1/1/2001,Home,0,6,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
1/3/2001,Away,0,10,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
1/5/2001,Home,1,10,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
1/6/2001,Away,1,18,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
1/9/2001,Away,0,28,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
1/11/2001,Away,0,26,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
1/12/2001,Away,1,24,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
1/16/2001,Home,1,14,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
1/19/2001,Home,1,13,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
1/20/2001,Away,0,10,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
1/23/2001,Home,0,29,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
1/26/2001,Home,0,6,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
1/27/2001,Away,1,2,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
1/31/2001,Away,0,13,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
2/1/2001,Away,0,14,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
2/6/2001,Away,1,3,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
2/7/2001,Home,1,2,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
2/10/2001,Away,1,9,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
2/11/2001,Home,0,8,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
2/13/2001,Away,0,11,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
2/15/2001,Home,1,11,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
2/17/2001,Home,1,1,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
2/19/2001,Home,1,9,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
2/22/2001,Away,1,1,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
2/23/2001,Home,0,27,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
2/25/2001,Home,1,14,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
2/27/2001,Away,1,9,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
3/1/2001,Away,0,4,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
3/3/2001,Away,1,21,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
3/4/2001,Away,0,25,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
3/6/2001,Away,1,6,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
3/9/2001,Home,0,22,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
3/14/2001,Home,1,3,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
3/16/2001,Home,1,23,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
3/17/2001,Away,1,15,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
3/20/2001,Home,1,10,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
3/21/2001,Away,0,12,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
3/24/2001,Home,1,12,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
3/26/2001,Away,1,11,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
3/27/2001,Away,0,5,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
3/30/2001,Home,1,11,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
4/1/2001,Away,1,14,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
4/2/2001,Away,1,13,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
4/4/2001,Home,0,6,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
4/6/2001,Home,1,15,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
4/8/2001,Home,0,4,59.8,9.9,26.7683,26.878,50,2.244,2.659,0.916
10/6/2000,Away,0,1,42.7,9.6,28.0122,26.1951,49.5,2.829,2.512,0.899
10/7/2000,Away,0,10,42.7,9.6,28.0122,26.1951,49.5,2.829,2.512,0.899
10/10/2000,Home,1,22,42.7,9.6,28.0122,26.1951,49.5,2.829,2.512,0.899
10/11/2000,Away,0,3,42.7,9.6,28.0122,26.1951,49.5,2.829,2.512,0.899
10/14/2000,Home,1,16,42.7,9.6,28.0122,26.1951,49.5,2.829,2.512,0.899
10/17/2000,Home,1,7,42.7,9.6,28.0122,26.1951,49.5,2.829,2.512,0.899
10/19/2000,Away,0,4,42.7,9.6,28.0122,26.1951,49.5,2.829,2.512,0.899
10/21/2000,Home,1,12,42.7,9.6,28.0122,26.1951,49.5,2.829,2.512,0.899
10/24/2000,Home,1,30,42.7,9.6,28.0122,26.1951,49.5,2.829,2.512,0.899
10/27/2000,Away,0,2,42.7,9.6,28.0122,26.1951,49.5,2.829,2.512,0.899
10/28/2000,Home,0,2,42.7,9.6,28.0122,26.1951,49.5,2.829,2.512,0.899
11/1/2000,Home,0,17,42.7,9.6,28.0122,26.1951,49.5,2.829,2.512,0.899
11/3/2000,Away,0,7,42.7,9.6,28.0122,26.1951,49.5,2.829,2.512,0.899
11/4/2000,Home,0,3,42.7,9.6,28.0122,26.1951,49.5,2.829,2.512,0.899
11/8/2000,Away,1,13,42.7,9.6,28.0122,26.1951,49.5,2.829,2.512,0.899
11/10/2000,Away,0,14,42.7,9.6,28.0122,26.1951,49.5,2.829,2.512,0.899
11/11/2000,Away,0,25,42.7,9.6,28.0122,26.1951,49.5,2.829,2.512,0.899
11/14/2000,Home,0,14,42.7,9.6,28.0122,26.1951,49.5,2.829,2.512,0.899
11/17/2000,Away,0,15,42.7,9.6,28.0122,26.1951,49.5,2.829,2.512,0.899
